"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN","WDF5","WSF5"
"USW00013960","32.8519","-96.8555","134.1","1968-04-16","0.00","75","62",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-17","0.00","85","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-18","0.05","80","70",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-19","0.18","77","68",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-20","0.00","79","56",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-21","0.03","73","65",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-22","0.83","82","62",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-23","0.00","66","50",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-24","0.00","75","45",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-25","0.00","78","49",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-26","0.00","80","58",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-27","0.00","81","61",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-28","0.72","68","56",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-29","0.00","74","53",,
"USW00013960","32.8519","-96.8555","134.1","1968-04-30","0.00","78","52",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-01","0.00","84","56",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-02","0.06","86","64",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-03","0.53","82","63",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-04","0.00","80","63",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-05","0.00","80","57",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-06","0.00","81","62",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-07","0.31","81","67",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-08","0.00","83","67",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-09","0.43","73","64",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-10","0.13","79","64",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-11","0.47","73","62",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-12","0.06","73","59",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-13","1.67","84","70",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-14","0.00","88","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-15","0.00","86","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-16","0.34","83","67",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-17","0.01","68","57",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-18","0.00","78","51",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-19","0.00","70","59",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-20","0.00","76","54",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-21","0.00","78","59",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-22","0.00","89","70",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-23","0.00","90","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-24","0.00","89","73",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-25","0.10","92","67",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-26","0.00","78","63",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-27","0.00","76","60",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-28","0.00","84","60",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-29","0.00","93","65",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-30","0.00","88","73",,
"USW00013960","32.8519","-96.8555","134.1","1968-05-31","0.00","87","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-01","0.10","79","66",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-02","0.00","82","68",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-03","0.01","84","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-04","0.21","84","68",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-05","0.00","88","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-06","0.00","91","68",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-07","0.00","88","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-08","0.00","90","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-09","0.00","91","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-10","0.00","94","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-11","0.00","97","79",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-12","0.00","100","77",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-13","0.00","96","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-14","0.00","95","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-15","1.68","93","69",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-16","0.36","90","70",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-17","0.00","89","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-18","0.00","84","70",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-19","0.00","90","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-20","0.10","87","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-21","0.00","86","70",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-22","0.10","86","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-23","0.05","85","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-24","1.75","89","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-25","0.44","91","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-26","0.00","78","65",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-27","0.00","87","65",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-28","0.00","92","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-29","0.00","95","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-06-30","0.00","93","80",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-01","0.01","94","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-02","0.32","83","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-03","0.00","87","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-04","0.00","86","67",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-05","0.00","87","67",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-06","0.00","86","70",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-07","0.00","88","69",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-08","0.35","82","73",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-09","0.00","89","68",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-10","0.00","91","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-11","0.01","93","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-12","0.00","90","73",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-13","0.40","89","73",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-14","0.02","89","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-15","0.00","93","77",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-16","0.00","93","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-17","0.00","93","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-18","0.00","94","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-19","0.06","92","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-20","0.00","89","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-21","0.00","95","73",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-22","0.00","95","77",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-23","0.02","94","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-24","0.00","94","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-25","0.00","95","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-26","0.00","95","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-27","0.00","96","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-28","0.00","96","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-29","0.34","88","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-30","0.00","95","77",,
"USW00013960","32.8519","-96.8555","134.1","1968-07-31","0.00","97","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-01","0.00","97","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-02","0.00","97","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-03","0.00","96","79",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-04","0.00","94","77",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-05","0.00","95","77",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-06","0.00","96","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-07","0.00","98","77",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-08","0.00","99","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-09","0.00","98","81",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-10","0.00","101","82",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-11","0.00","86","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-12","0.26","93","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-13","2.06","91","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-14","0.39","88","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-15","0.00","97","77",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-16","0.00","98","79",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-17","0.00","95","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-18","0.00","94","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-19","0.00","96","77",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-20","0.00","96","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-21","0.00","95","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-22","0.00","98","79",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-23","0.00","97","78",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-24","0.00","95","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-25","0.00","95","76",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-26","0.00","94","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-27","0.00","91","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-28","0.00","90","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-29","0.00","87","66",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-30","0.06","85","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-08-31","0.00","87","70",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-01","0.00","88","69",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-02","0.00","89","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-03","0.05","94","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-04","0.33","82","68",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-05","0.01","82","66",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-06","0.00","86","60",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-07","0.00","89","69",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-08","0.00","98","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-09","0.00","86","68",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-10","0.00","84","58",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-11","0.00","85","56",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-12","0.00","85","62",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-13","0.00","84","63",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-14","0.42","80","67",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-15","0.32","81","67",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-16","0.06","98","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-17","0.04","80","62",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-18","0.00","89","58",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-19","0.00","90","63",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-20","0.00","92","68",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-21","0.08","90","75",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-22","0.00","90","74",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-23","0.00","90","73",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-24","1.00","79","68",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-25","0.00","81","61",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-26","0.00","82","55",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-27","0.00","85","59",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-28","0.00","84","61",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-29","0.00","84","61",,
"USW00013960","32.8519","-96.8555","134.1","1968-09-30","0.00","84","61",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-01","0.00","87","63",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-02","0.00","92","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-03","0.01","79","64",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-04","0.00","74","62",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-05","0.00","70","59",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-06","0.00","79","57",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-07","0.00","79","55",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-08","0.17","84","66",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-09","2.42","75","58",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-10","0.00","74","51",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-11","0.00","72","62",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-12","0.01","84","66",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-13","0.00","89","71",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-14","0.00","88","72",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-15","0.00","87","73",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-16","0.03","81","59",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-17","0.00","70","51",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-18","0.00","71","45",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-19","0.00","82","52",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-20","0.00","86","58",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-21","0.02","82","61",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-22","0.06","76","58",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-23","0.00","76","58",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-24","0.00","64","48",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-25","0.00","76","45",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-26","0.00","83","49",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-27","0.00","76","50",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-28","0.00","70","43",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-29","0.00","88","47",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-30","0.00","86","59",,
"USW00013960","32.8519","-96.8555","134.1","1968-10-31","0.00","85","70",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-01","0.00","84","67",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-02","1.04","80","62",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-03","0.00","62","48",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-04","0.00","66","41",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-05","0.00","74","52",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-06","0.00","62","47",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-07","0.00","57","45",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-08","0.42","46","35",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-09","0.00","56","33",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-10","0.00","57","45",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-11","0.00","51","35",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-12","0.00","60","33",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-13","0.00","76","45",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-14","0.04","74","61",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-15","0.26","71","48",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-16","0.00","75","45",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-17","0.00","64","43",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-18","0.00","55","37",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-19","0.00","63","32",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-20","0.00","60","35",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-21","0.00","75","44",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-22","0.00","76","49",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-23","0.09","77","57",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-24","0.00","68","43",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-25","0.00","71","39",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-26","1.00","65","47",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-27","0.74","47","39",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-28","0.07","58","36",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-29","0.00","48","34",,
"USW00013960","32.8519","-96.8555","134.1","1968-11-30","0.60","46","41",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-01","0.02","59","41",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-02","0.00","69","45",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-03","0.01","56","41",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-04","0.00","67","37",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-05","0.00","58","38",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-06","0.00","56","30",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-07","0.00","52","35",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-08","0.00","49","28",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-09","0.00","57","36",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-10","0.00","59","46",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-11","0.00","66","49",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-12","0.00","73","45",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-13","0.00","58","35",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-14","0.00","47","26",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-15","0.00","49","27",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-16","0.00","54","36",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-17","0.00","68","50",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-18","0.00","75","43",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-19","0.00","60","36",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-20","0.09","60","40",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-21","0.32","62","46",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-22","0.00","55","33",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-23","0.00","45","27",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-24","0.00","56","30",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-25","0.00","71","40",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-26","0.00","73","58",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-27","0.10","70","39",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-28","0.00","52","33",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-29","0.00","69","39",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-30","0.00","58","28",,
"USW00013960","32.8519","-96.8555","134.1","1968-12-31","0.00","30","16",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-01","0.00","43","20",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-02","0.00","50","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-03","0.00","46","28",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-04","0.00","36","22",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-05","0.00","56","27",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-06","0.00","63","37",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-07","0.00","69","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-08","0.00","88","42",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-09","0.00","46","33",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-10","0.00","37","28",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-11","0.00","48","27",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-12","0.00","56","35",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-13","0.00","62","39",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-14","0.00","62","52",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-15","0.04","62","53",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-16","0.00","71","59",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-17","0.00","76","50",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-18","0.00","50","42",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-19","0.00","49","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-20","0.00","65","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-21","0.00","71","49",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-22","0.00","81","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-23","0.00","63","31",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-24","0.00","37","21",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-25","0.00","54","29",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-26","0.00","60","43",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-27","0.00","77","56",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-28","0.07","77","53",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-29","1.03","75","50",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-30","0.90","58","42",,
"USW00013960","32.8519","-96.8555","134.1","1969-01-31","0.09","46","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-01","0.00","50","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-02","0.00","69","43",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-03","0.00","56","30",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-04","0.00","61","32",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-05","0.00","61","49",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-06","0.00","72","53",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-07","0.00","83","50",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-08","0.00","65","39",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-09","0.00","59","33",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-10","0.00","71","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-11","0.00","70","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-12","0.00","64","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-13","0.08","51","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-14","1.20","47","41",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-15","0.00","42","38",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-16","0.00","40","36",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-17","0.01","47","35",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-18","0.00","52","29",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-19","0.02","50","38",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-20","0.33","44","42",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-21","0.57","49","43",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-22","0.00","58","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-23","0.00","65","39",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-24","0.00","60","39",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-25","0.00","75","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-26","0.00","69","51",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-27","0.00","74","48",,
"USW00013960","32.8519","-96.8555","134.1","1969-02-28","0.00","61","38",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-01","0.00","60","39",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-02","0.40","48","36",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-03","0.00","50","36",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-04","0.00","55","30",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-05","0.32","48","41",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-06","0.00","55","42",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-07","0.22","61","38",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-08","0.00","55","31",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-09","0.00","45","23",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-10","0.00","45","28",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-11","0.00","47","27",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-12","0.00","57","35",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-13","0.00","57","34",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-14","0.18","53","45",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-15","1.04","45","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-16","0.00","60","41",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-17","0.65","53","46",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-18","0.03","74","45",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-19","0.00","82","52",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-20","0.00","67","50",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-21","0.00","71","47",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-22","0.00","67","54",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-23","0.74","66","53",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-24","0.00","53","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-25","0.00","58","37",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-26","0.00","61","35",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-27","0.00","70","45",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-28","0.05","80","55",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-29","0.00","65","48",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-30","0.14","52","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-03-31","0.02","66","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-01","0.00","80","56",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-02","0.00","77","64",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-03","0.00","81","64",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-04","0.15","77","67",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-05","0.00","74","52",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-06","0.00","70","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-07","0.00","80","55",,
